age_inscription,note_admission,note_qualification_precedente,unites_validees_s1,moyenne_s1,unites_validees_s2,moyenne_s2,taux_chomage,taux_inflation,pib,sexe,boursier,frais_a_jour,debiteur,deplace,international,decrochage
23,130.0,130.0,3,13.666666666666666,3,11.333333333333334,10.8,1.4,1.74,HOMME,NON,NON,NON,NON,NON,1
21,111.1,116.0,0,0.0,0,0.0,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,1
18,122.7,136.0,5,12.0,4,12.5,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
18,134.4,147.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,OUI,OUI,NON,OUI,NON,0
21,131.0,117.0,1,14.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,OUI,OUI,NON,1
22,125.0,141.0,0,0.0,0,0.0,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,1
21,106.0,133.1,7,12.375,5,12.583333333333334,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
32,128.0,133.1,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,NON,NON,OUI,NON,1
27,120.0,120.0,18,11.421052631578949,13,11.076923076923077,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
18,134.8,148.0,6,13.35,6,13.35,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
24,112.0,130.0,6,15.0,2,16.0,15.5,2.8,-4.06,HOMME,OUI,OUI,NON,OUI,NON,0
22,116.1,120.0,2,10.5,0,0.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,OUI,NON,1
22,120.0,120.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,NON,NON,OUI,NON,1
19,119.7,133.0,5,13.25,5,11.833333333333334,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,0
19,117.1,129.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
21,112.4,118.0,4,11.5,3,10.6,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
18,131.0,140.0,8,13.88125,8,13.88125,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
18,130.9,127.0,6,11.333333333333334,5,12.6,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
20,134.9,131.0,0,0.0,0,0.0,16.2,0.3,-0.92,FEMME,NON,OUI,OUI,OUI,NON,1
19,127.1,132.0,6,12.857142857142858,6,13.666666666666666,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,0
19,110.2,113.0,5,11.6,6,12.5,8.9,1.4,3.51,FEMME,NON,OUI,OUI,OUI,NON,0
18,108.7,115.0,5,11.4,6,11.333333333333334,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
20,138.0,133.1,6,13.333333333333334,6,13.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,OUI,NON,0
22,147.7,150.0,7,13.571428571428571,9,13.77777777777778,12.4,0.5,1.79,FEMME,OUI,OUI,OUI,NON,NON,0
31,123.0,133.1,6,11.833333333333334,7,12.228571428571428,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
19,142.8,141.0,7,14.428571428571429,7,14.142857142857142,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,NON,NON,0
18,138.3,140.0,0,0.0,0,0.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
18,125.2,136.0,6,12.285714285714286,5,12.4,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
21,141.8,140.0,5,14.4,5,13.8,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
18,130.6,143.0,7,13.15,8,15.06875,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,OUI,NON,0
25,130.0,130.0,0,0.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,NON,OUI,NON,OUI,1
21,100.0,133.1,0,0.0,0,0.0,11.1,0.6,2.02,HOMME,NON,OUI,OUI,NON,OUI,1
19,119.0,129.0,7,12.342857142857143,7,12.342857142857143,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
19,124.3,132.0,5,12.2,5,10.8,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
22,122.2,118.0,4,10.5,1,11.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,1
19,150.0,150.0,5,10.6,5,11.6,12.4,0.5,1.79,HOMME,NON,OUI,NON,NON,NON,0
58,135.5,133.1,0,0.0,0,0.0,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,1
19,127.3,122.0,4,11.25,6,12.0,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
23,127.0,127.0,6,10.5,10,11.7,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,OUI,0
19,126.9,122.0,4,11.0,3,11.666666666666666,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
18,127.5,131.0,7,13.457142857142856,8,14.5125,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,0
20,122.0,130.0,5,12.6,4,12.333333333333334,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
18,115.8,130.0,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,NON,NON,NON,NON,1
18,121.6,130.0,6,13.666666666666666,5,13.6,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,0
18,116.4,122.0,5,11.6,5,11.8,11.1,0.6,2.02,FEMME,OUI,OUI,OUI,OUI,NON,0
24,120.0,114.0,6,12.571428571428571,5,12.833333333333334,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,1
18,127.3,143.0,5,11.8,5,11.4,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,1
19,123.5,127.0,5,11.6,3,12.666666666666666,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
19,125.6,141.0,6,11.333333333333334,6,11.833333333333334,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
18,118.5,129.0,6,10.666666666666666,6,11.5,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
18,129.5,140.0,4,13.5,5,13.4,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
19,134.6,137.0,0,0.0,0,0.0,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
22,140.0,140.0,6,13.333333333333334,4,11.5,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
19,133.2,143.0,5,13.4,2,13.5,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
21,133.5,138.0,3,10.2,4,12.25,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
21,117.9,120.0,5,13.0,6,12.833333333333334,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
18,128.0,144.0,7,12.90857142857143,7,12.90857142857143,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
20,113.2,123.0,4,12.0,1,10.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,1
18,122.0,129.0,6,10.833333333333334,5,11.0,7.6,2.6,0.32,FEMME,OUI,OUI,NON,OUI,NON,0
19,156.9,152.0,6,15.333333333333334,6,15.833333333333334,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
18,125.1,130.0,6,12.816666666666668,6,12.875,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
26,100.0,133.1,6,13.0,2,14.0,11.1,0.6,2.02,HOMME,NON,NON,OUI,NON,OUI,1
19,160.0,160.0,2,13.5,2,11.0,8.9,1.4,3.51,FEMME,NON,OUI,OUI,NON,OUI,0
35,101.0,140.0,6,12.5,6,12.166666666666666,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
19,121.5,133.0,6,13.0,6,14.333333333333334,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
18,126.8,138.0,4,11.75,5,12.571428571428571,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
19,132.9,142.0,4,12.5,4,14.25,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
25,134.3,115.0,17,11.61111111111111,17,12.055555555555555,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
18,120.5,125.0,6,14.0,6,14.666666666666666,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
26,144.1,170.0,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,NON,OUI,OUI,NON,1
34,100.0,140.0,5,13.8,5,13.833333333333334,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
18,114.8,110.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,NON,NON,OUI,NON,1
18,111.9,114.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,NON,NON,NON,1
18,125.4,138.0,4,12.25,3,12.333333333333334,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,1
20,140.0,140.0,3,11.5,3,13.666666666666666,12.4,0.5,1.79,HOMME,NON,OUI,NON,NON,NON,1
25,140.0,140.0,6,12.571428571428571,9,12.555555555555555,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
18,127.8,132.0,6,12.0,5,12.166666666666666,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,1
19,131.6,148.0,11,12.0,12,12.307692307692308,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
20,119.4,132.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
20,129.9,126.0,6,12.0,6,11.166666666666666,10.8,1.4,1.74,HOMME,OUI,OUI,NON,OUI,NON,0
20,114.0,121.0,4,11.6,4,12.25,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
19,113.4,120.0,0,0.0,0,0.0,11.1,0.6,2.02,HOMME,OUI,OUI,NON,OUI,NON,1
20,117.8,123.0,5,12.0,4,13.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,0
18,114.3,122.0,6,13.976666666666668,6,12.041666666666666,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
19,129.7,136.0,4,12.5,1,10.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
20,112.0,119.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,NON,OUI,NON,1
24,140.0,120.0,4,10.5,4,12.5,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,1
20,150.0,150.0,5,12.857142857142858,6,12.3,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
19,122.4,121.0,3,11.666666666666666,4,12.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
23,150.0,140.0,2,13.0,1,10.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,1
20,135.0,135.0,6,11.833333333333334,5,10.4,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
21,116.2,116.0,11,12.454545454545457,8,12.75,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
20,120.4,120.0,3,11.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
21,122.9,126.0,4,13.2,4,14.25,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
18,155.0,170.0,6,15.5,6,14.166666666666666,11.1,0.6,2.02,HOMME,OUI,OUI,NON,NON,NON,0
18,123.4,123.0,6,12.333333333333334,6,13.666666666666666,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
18,124.2,120.0,5,12.0,4,11.4,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,0
20,130.0,130.0,4,11.6,5,11.5,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
18,126.2,130.0,6,11.333333333333334,6,12.285714285714286,16.2,0.3,-0.92,HOMME,OUI,OUI,NON,NON,NON,0
19,120.5,117.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
20,123.7,131.0,4,12.0,2,12.5,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
19,122.5,130.0,4,12.0,5,12.6,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
33,139.2,133.0,2,12.5,2,11.5,12.7,3.7,-1.7,HOMME,NON,OUI,OUI,OUI,NON,1
21,131.2,128.0,12,13.666666666666666,11,13.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
25,120.0,133.1,2,14.5,0,0.0,15.5,2.8,-4.06,HOMME,NON,NON,OUI,NON,NON,1
20,116.7,123.0,4,13.2,0,0.0,12.4,0.5,1.79,HOMME,OUI,OUI,NON,OUI,NON,1
22,150.0,150.0,5,12.166666666666666,5,14.8,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,1
39,117.5,133.1,4,11.25,6,11.333333333333334,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
21,137.6,140.0,6,15.166666666666666,6,14.428571428571429,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,0
19,124.3,126.0,6,11.166666666666666,4,13.4,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,NON,NON,0
26,116.0,133.1,6,10.983333333333334,6,10.983333333333334,7.6,2.6,0.32,FEMME,OUI,OUI,NON,NON,NON,0
19,121.4,121.0,4,10.75,5,11.5,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,0
20,142.8,140.0,11,13.384615384615383,7,14.285714285714286,8.9,1.4,3.51,FEMME,OUI,NON,NON,OUI,NON,0
25,96.0,133.1,6,11.285714285714286,5,12.2,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,0
24,125.0,131.0,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,1
20,126.1,124.0,4,13.0,5,14.833333333333334,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
29,155.8,120.0,6,16.11111111111111,6,13.5,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,0
20,116.0,133.1,6,11.5,6,11.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
20,110.0,110.0,4,10.75,2,10.5,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,1
24,97.2,133.1,4,11.6,5,13.0,11.1,0.6,2.02,HOMME,OUI,OUI,NON,OUI,NON,0
24,100.0,133.1,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,OUI,OUI,NON,NON,1
23,140.0,140.0,5,13.8,5,14.142857142857142,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
20,128.0,130.0,7,13.585714285714284,8,14.6875,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
19,115.3,110.0,6,13.857142857142858,5,13.0,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
28,150.0,140.0,5,12.0,6,12.333333333333334,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
20,160.0,160.0,6,13.444444444444445,5,12.6,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,OUI,NON,0
18,133.1,138.0,6,14.0,6,13.857142857142858,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,0
20,119.0,126.0,1,12.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,OUI,OUI,NON,1
33,156.0,120.0,5,14.2,5,13.833333333333334,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
35,163.7,130.0,5,13.34,5,10.84,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
27,130.0,130.0,7,12.457142857142856,7,12.457142857142856,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
19,123.1,122.0,3,11.0,3,12.0,9.4,-0.8,-3.12,FEMME,NON,NON,NON,OUI,NON,1
31,160.0,160.0,4,10.5,4,10.5,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,OUI,0
19,136.1,134.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
22,132.7,134.0,13,14.0,12,13.0,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
39,128.2,140.0,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,OUI,1
22,126.7,127.0,0,0.0,0,0.0,12.4,0.5,1.79,HOMME,NON,NON,NON,OUI,NON,1
47,150.0,133.1,4,10.0,4,12.5,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
19,156.3,143.0,0,0.0,0,0.0,11.1,0.6,2.02,HOMME,OUI,OUI,NON,OUI,NON,0
19,116.1,115.0,6,13.5,6,14.333333333333334,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,OUI,0
19,123.8,131.0,0,0.0,0,0.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,1
21,153.0,146.0,17,13.38888888888889,17,14.88888888888889,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
39,140.0,140.0,0,0.0,0,0.0,12.4,0.5,1.79,FEMME,NON,NON,NON,OUI,NON,1
19,131.9,135.0,12,13.583333333333334,11,13.583333333333334,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
20,141.4,133.0,0,0.0,0,0.0,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,NON,NON,0
24,140.0,133.1,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,NON,OUI,OUI,NON,1
27,115.0,120.0,1,10.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,OUI,NON,1
29,168.0,133.1,5,15.2,5,15.2,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
20,101.3,130.0,4,12.8,0,0.0,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,1
21,122.6,125.0,5,11.166666666666666,4,11.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,1
18,141.7,134.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
19,132.3,151.0,7,12.828571428571427,7,12.828571428571427,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,0
19,111.7,112.0,6,12.5,4,12.6,15.5,2.8,-4.06,HOMME,NON,NON,OUI,NON,NON,1
28,98.7,120.0,3,10.0,3,12.4,12.4,0.5,1.79,HOMME,OUI,OUI,NON,NON,NON,0
21,140.0,140.0,6,11.5,4,13.25,13.9,-0.3,0.79,FEMME,NON,NON,NON,OUI,OUI,0
23,140.0,140.0,7,11.328571428571427,7,11.328571428571427,12.7,3.7,-1.7,FEMME,NON,NON,OUI,OUI,OUI,1
39,100.7,133.1,2,13.0,3,13.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
18,133.8,143.0,6,13.033333333333331,6,13.033333333333331,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
59,100.0,133.1,6,12.166666666666666,4,11.75,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,OUI,0
30,180.0,180.0,4,14.5,3,16.2,13.9,-0.3,0.79,HOMME,NON,OUI,OUI,NON,NON,0
18,130.8,136.0,5,14.4,5,13.6,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
41,140.0,140.0,4,12.25,6,12.5,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
27,106.2,130.0,0,0.0,0,0.0,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,1
18,125.6,141.0,6,12.666666666666666,6,12.0,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
20,117.5,121.0,2,12.0,3,11.666666666666666,10.8,1.4,1.74,FEMME,NON,NON,OUI,OUI,NON,1
32,122.5,120.0,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,NON,NON,NON,NON,1
19,132.9,129.0,3,11.666666666666666,4,10.8,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,1
41,103.0,133.1,0,0.0,0,0.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,1
38,107.0,100.0,1,10.0,0,0.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,1
35,100.0,133.1,0,0.0,0,0.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,OUI,1
27,100.0,133.1,4,12.25,3,12.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,1
19,131.3,139.0,4,12.0,6,12.5,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
18,122.2,125.0,5,12.6,5,11.8,11.1,0.6,2.02,FEMME,NON,NON,NON,NON,NON,0
39,118.4,133.1,0,0.0,0,0.0,7.6,2.6,0.32,FEMME,NON,NON,NON,NON,NON,1
37,100.0,100.0,0,0.0,0,0.0,10.8,1.4,1.74,FEMME,NON,NON,NON,NON,NON,1
37,110.0,110.0,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,NON,NON,NON,NON,1
35,100.0,133.1,16,12.6875,13,12.0,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,NON,NON,0
49,106.2,123.0,10,10.4,6,10.666666666666666,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
52,110.0,110.0,14,10.466666666666669,12,10.923076923076923,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
18,122.3,130.0,5,14.333333333333334,5,13.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
30,112.5,133.1,6,14.666666666666666,6,14.333333333333334,10.8,1.4,1.74,FEMME,OUI,OUI,NON,NON,NON,0
21,98.1,97.0,7,12.835714285714284,8,14.23125,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
20,140.2,130.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
18,143.6,139.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,OUI,OUI,NON,0
19,134.6,150.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
18,126.8,141.0,8,13.24875,8,13.24875,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
20,100.0,133.1,7,12.857142857142858,4,12.75,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,OUI,0
21,130.0,137.0,5,13.6,4,14.25,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
22,113.6,116.0,3,14.0,5,12.4,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
20,140.0,140.0,3,12.0,2,11.0,12.4,0.5,1.79,FEMME,NON,NON,OUI,OUI,NON,0
20,106.0,106.0,6,13.166666666666666,4,14.0,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
19,126.6,135.0,6,13.625,6,12.166666666666666,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
18,130.7,144.0,7,14.85,8,15.61111111111111,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,OUI,NON,0
21,105.9,108.0,4,10.75,5,11.4,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
19,137.0,137.0,0,0.0,2,11.666666666666666,8.9,1.4,3.51,FEMME,NON,OUI,OUI,NON,OUI,0
37,100.0,133.1,0,0.0,0,0.0,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,OUI,1
45,114.4,121.0,12,14.0,7,13.857142857142858,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
38,120.0,133.1,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,NON,OUI,NON,NON,1
55,119.0,130.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,NON,NON,OUI,NON,1
28,110.0,133.1,5,13.0,4,11.75,13.9,-0.3,0.79,FEMME,NON,NON,OUI,NON,NON,1
46,120.0,120.0,8,12.375,5,12.4,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,0
22,119.8,131.0,0,0.0,0,0.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,OUI,NON,0
46,135.6,133.1,5,11.4,4,13.75,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,1
28,120.7,100.0,4,11.25,4,13.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
18,136.3,131.0,3,13.0,3,12.0,7.6,2.6,0.32,FEMME,NON,NON,OUI,OUI,NON,1
18,164.3,158.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,OUI,OUI,NON,OUI,NON,0
21,149.2,146.0,6,13.5,6,14.166666666666666,12.7,3.7,-1.7,HOMME,OUI,OUI,NON,OUI,NON,0
18,122.5,133.0,1,11.0,4,11.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
34,100.0,120.0,0,0.0,1,11.0,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,1
21,125.0,119.0,5,12.0,5,11.2,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,1
18,131.0,132.0,5,13.0,6,13.0,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,0
20,122.0,130.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
18,131.3,132.0,4,12.0,4,12.25,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
21,117.0,133.1,5,11.166666666666666,3,10.8,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
19,118.0,119.0,2,10.5,1,12.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
22,126.0,134.0,6,12.666666666666666,6,12.166666666666666,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
23,120.0,120.0,1,11.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,1
19,155.6,172.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
18,122.8,120.0,4,11.5,2,10.333333333333334,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
19,127.3,129.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,OUI,NON,OUI,OUI,NON,1
19,118.4,118.0,2,10.5,4,11.75,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
19,128.1,127.0,4,12.5,4,11.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
22,99.0,133.1,6,12.833333333333334,6,12.5,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
18,161.2,164.0,6,15.571428571428571,6,16.142857142857142,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,NON,NON,0
18,140.9,136.0,4,12.0,5,11.8,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
19,111.1,117.0,4,11.25,3,11.333333333333334,16.2,0.3,-0.92,HOMME,NON,OUI,OUI,NON,NON,1
18,149.9,131.0,0,0.0,0,0.0,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
21,111.3,110.0,6,12.285714285714286,4,14.25,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
